player,display_name,slug,team,position,contract_type,actual_cap_hit,predicted_log_cap_hit,predicted_market_value,contract_surplus,log_contract_surplus,agent,signing_gm,age,games_played,goals,assists,points,plus_minus,pim,points_per_60,icf_per_60,iscf_per_60,ihdcf_per_60,giveaways_per_60,takeaways_per_60,hits_per_60,shots_blocked_per_60,r2
Kevin Rooney,Kevin Rooney,kevin-rooney-uta-c-std,UTA,C,STD,775000,15.737271736428134,6832981.979115205,6057981.979115205,2.176653428092651,Peter Fish,Bill Armstrong,33,1,1,0,1,1,0,6.16,18.49,18.49,6.16,6.16,0.0,0.0,0.0,0.4695442670482678
Kevin Stenlund,Kevin Stenlund,kevin-stenlund-uta-c-std,UTA,C,STD,2000000,14.866946247383856,2861756.7640492604,861756.7640492604,0.35828850885963703,Jarrett Bousquet,Bill Armstrong,29,80,4,14,18,-9,24,0.94,8.65,4.71,1.61,2.59,0.67,2.23,3.16,0.4695442670482678
Lawson Crouse,Lawson Crouse,lawson-crouse-uta-l-std,UTA,L,STD,4300000,14.84067045641509,2787541.148443722,-1512458.8515562778,-0.4334551242487006,Robert Hooper,Bill Armstrong,29,81,24,20,44,20,46,1.96,12.68,8.3,4.69,2.28,0.67,9.46,2.32,0.4695442670482678
Liam O'Brien,Liam O'Brien,liam-o-brien-uta-c-std,UTA,C,STD,1000000,13.925377017620567,1116129.0122545334,116129.01225453336,0.10986645965629371,Andrew & Dave Maloney,Bill Armstrong,31,38,3,1,4,-6,43,0.6900000000000001,14.84,9.15,5.18,1.9,0.17,19.85,2.42,0.4695442670482678
Logan Cooley,Logan Cooley,logan-cooley-uta-c-elc,UTA,C,ELC,950000,14.330271537432541,1673238.5156372574,723238.5156372574,0.5660542738558174,Brian & Scott Bartlett,Bill Armstrong,22,54,24,19,43,3,28,2.76,11.61,7.25,4.68,4.23,1.54,3.46,1.73,0.4695442670482678
Maveric Lamoureux,Maveric Lamoureux,maveric-lamoureux-uta-d-elc,UTA,D,ELC,886666,13.489420707793423,721740.3360258024,-164925.66397419758,-0.2058029324163666,Ian Pulver,Bill Armstrong,22,5,0,1,1,4,2,0.82,8.19,2.46,0.82,3.28,1.64,9.01,7.37,0.4695442670482678
Michael Carcone,Michael Carcone,michael-carcone-uta-l-std,UTA,L,STD,775000,15.084274858291764,3556455.135519366,2781455.135519366,1.5236565499562804,Murray Koontz,Bill Armstrong,30,79,16,15,31,4,22,1.85,18.92,7.82,3.58,3.1,0.95,8.77,0.95,0.4695442670482678
Nate Schmidt,Nate Schmidt,nate-schmidt-uta-d-std,UTA,D,STD,3500000,15.238795365620232,4150732.429290656,650732.429290656,0.17052183916059072,Matt & Ryan Keator,Bill Armstrong,34,82,5,17,22,31,22,0.8200000000000001,8.62,2.34,0.52,2.79,0.52,2.9,3.53,0.4695442670482678
Nick DeSimone,Nick DeSimone,nick-desimone-uta-d-std,UTA,D,STD,800000,14.576493397935092,2140378.836933455,1340378.836933455,0.9841263912850273,Allan Walsh,Bill Armstrong,31,40,2,6,8,4,10,0.84,8.55,2.96,0.74,3.38,0.53,2.01,3.27,0.4695442670482678
Sean Durzi,Sean Durzi,sean-durzi-uta-d-std,UTA,D,STD,6000000,14.81774863135695,2724372.355674296,-3275627.644325704,-0.7895213958353793,Allan Walsh,Bill Armstrong,27,60,5,22,27,-12,50,1.4,12.41,3.17,0.78,3.01,0.57,2.08,4.57,0.4695442670482678
John Marino,John Marino,john-marino-uta-d-std,UTA,D,STD,4400000,14.909885308107945,2987314.281519902,-1412685.718480098,-0.38722979078054465,Peter Fish,Jim Rutherford,29,80,4,32,36,42,16,1.3399999999999999,6.27,1.67,0.45,3.3,0.85,1.04,2.49,0.4695442670482678
Clayton Keller,Clayton Keller,clayton-keller-uta-r-std,UTA,R,STD,7150000,15.509153948535541,5439262.003649806,-1710737.9963501943,-0.273468966134649,Brian & Scott Bartlett,John Chayka,27,82,26,62,88,21,38,3.38,16.29,7.63,2.91,4.03,1.0,0.31,1.23,0.4695442670482678
Nick Schmaltz,Nick Schmaltz,nick-schmaltz-uta-c-std,UTA,C,STD,5850000,15.483022093822866,5298965.092146857,-551034.9078531433,-0.09893012538517354,Kurt Overhardt,John Chayka,30,82,33,41,74,17,28,2.74,14.69,9.2,4.45,3.49,1.67,0.85,1.93,0.4695442670482678
Mikhail Sergachev,Mikhail Sergachev,mikhail-sergachev-uta-d-std,UTA,D,STD,8500000,15.129294375506682,3720223.761966841,-4779776.238033159,-0.8262823459538637,Daniel Milstein,Julien BriseBois,27,78,10,49,59,2,44,1.87,11.62,3.42,0.57,3.42,1.01,1.2,3.96,0.4695442670482678
Filip Chytil,Filip Chytil,filip-chytil-van-c-std,VAN,C,STD,4437500,13.834700137017009,1019374.88242488,-3418125.11757512,-1.4709015757487993,J.P. Barry,Chris Drury,26,12,3,0,3,-7,6,1.0,13.33,9.0,5.33,4.0,1.33,1.33,1.33,0.4695442670482678
Victor Mancini,Victor Mancini,victor-mancini-van-d-elc,VAN,D,ELC,870000,13.727820417176801,916044.6776343428,46044.67763434281,0.05157192654603371,Kurt Overhardt,Chris Drury,24,24,0,3,3,-12,7,0.55,5.82,1.46,0.0,2.55,0.18,5.1,4.73,0.4695442670482678
Evander Kane,Evander Kane,evander-kane-van-l-std,VAN,L,STD,5125000,15.27759919243833,4314962.502548268,-810037.4974517319,-0.17204189055041574,Daniel Milstein,Ken Holland,34,71,13,18,31,-20,92,1.6,18.38,8.44,4.27,3.86,0.88,5.71,1.44,0.4695442670482678
Aatu Räty,Aatu Räty,aatu-r-ty-van-c-std,VAN,C,STD,775000,13.913904200203659,1103397.0433147745,328397.0433147745,0.3532858918681754,Ian Pulver,Patrik Allvin,23,66,4,10,14,-4,22,1.06,10.74,6.58,2.87,2.19,0.76,12.48,1.21,0.4695442670482678
Brock Boeser,Brock Boeser,brock-boeser-van-r-std,VAN,R,STD,7250000,15.115887184842585,3670678.883642279,-3579321.116357721,-0.6806248419882728,Ben Hankinson,Patrik Allvin,29,75,22,26,48,-48,8,2.0100000000000002,13.94,8.1,3.19,2.39,0.67,2.27,1.09,0.4695442670482678
Derek Forbort,Derek Forbort,derek-forbort-van-d-std,VAN,D,STD,2000000,14.00020994455032,1202856.790885707,-797143.2091142931,-0.5084477939738985,Ben Hankinson,Patrik Allvin,34,2,0,0,0,0,2,0.0,2.15,2.15,0.0,10.77,0.0,4.31,8.61,0.4695442670482678
Drew O'Connor,Drew O'Connor,drew-o-connor-van-l-std,VAN,L,STD,2500000,14.767305017960624,2590353.7774575697,90353.77745756973,0.035503728122193934,Matt & Ryan Keator,Patrik Allvin,28,82,17,12,29,-12,47,1.45,13.49,7.97,5.12,3.11,1.15,3.86,1.3,0.4695442670482678
Elias Pettersson (D),Elias Pettersson (D),elias-pettersson-d-van-d-elc,VAN,D,ELC,838333,14.395637040063592,1786264.3469271325,947931.3469271325,0.7564663648301178,Joakim Persson,Patrik Allvin,27,70,3,7,10,-16,39,0.5700000000000001,7.73,1.89,0.29,3.89,0.8,7.78,4.86,0.4695442670482678
Elias Pettersson,Elias Pettersson,elias-pettersson-van-c-std,VAN,C,STD,11600000,15.105480495459327,3632677.3467305615,-7967322.653269438,-1.1610351606172653,Pat Brisson,Patrik Allvin,27,74,15,36,51,-30,20,2.18,12.53,7.18,2.78,2.91,1.33,2.86,4.62,0.4695442670482678
Filip Hronek,Filip Hronek,filip-hronek-van-d-std,VAN,D,STD,7250000,14.9296912287067,3047070.6020592353,-4202929.397940764,-0.8668207981241576,Allan Walsh,Patrik Allvin,28,82,8,41,49,-23,33,1.43,9.28,1.96,0.23,3.16,0.99,3.89,2.93,0.4695442670482678
Jake DeBrusk,Jake DeBrusk,jake-debrusk-van-l-std,VAN,L,STD,5500000,14.960318794750245,3141838.8099596915,-2358161.1900403085,-0.5599398554524537,Rick Valette,Patrik Allvin,29,81,23,19,42,-31,12,1.8399999999999999,16.38,11.51,7.55,1.93,0.48,2.9,1.49,0.4695442670482678
Jonathan Lekkerimaki,Jonathan Lekkerimaki,jonathan-lekkerimaki-van-r-elc,VAN,R,ELC,918333,13.595889877015656,802823.2663733216,-115509.73362667835,-0.13442547190891396,Gerry Johannson,Patrik Allvin,21,13,2,1,3,-3,0,1.19,10.28,3.56,0.79,2.77,0.4,3.95,1.98,0.4695442670482678
Linus Karlsson,Linus Karlsson,linus-karlsson-van-c-std,VAN,C,STD,775000,14.681415901783065,2377157.256684261,1602157.256684261,1.1207975934475822,Matt & Ryan Keator,Patrik Allvin,26,79,15,20,35,-28,42,2.12,12.93,9.16,5.7,2.97,0.91,5.04,1.34,0.4695442670482678
Marcus Pettersson,Marcus Pettersson,marcus-pettersson-van-d-std,VAN,D,STD,5500000,14.86708979750567,2862167.599068346,-2637832.400931654,-0.6531688526970285,Peter Wallen,Patrik Allvin,30,82,3,15,18,-19,60,0.61,6.17,1.33,0.27,2.93,0.65,2.69,4.64,0.4695442670482678
Max Sasson,Max Sasson,max-sasson-van-c-std,VAN,C,STD,775000,14.470222820905244,1924588.6622163474,1149588.6622163474,0.9096045125697607,Daniel Milstein,Patrik Allvin,25,66,13,6,19,-13,26,1.48,8.77,5.28,2.72,2.95,0.93,2.33,2.79,0.4695442670482678
Nils Hoglander,Nils Hoglander,nils-hoglander-van-l-std,VAN,L,STD,3000000,13.871312772030047,1057388.5264755606,-1942611.4735244394,-1.0428100746023379,Allain Roy,Patrik Allvin,25,38,2,3,5,-4,8,0.6799999999999999,12.2,7.54,2.88,3.56,0.69,7.13,1.1,0.4695442670482678
Pierre-Olivier Joseph,Pierre-Olivier Joseph,pierre-olivier-joseph-van-d-std,VAN,D,STD,775000,14.14529167437445,1390663.7016847197,615663.7016847197,0.5846733660389667,Olivier Fortier,Patrik Allvin,26,31,1,5,6,-16,8,0.88,8.0,1.89,0.29,3.64,1.31,2.62,4.07,0.4695442670482678
Teddy Blueger,Teddy Blueger,teddy-blueger-van-c-std,VAN,C,STD,1800000,14.540002057479073,2063681.4500966961,263681.45009669615,0.13670483461268113,Ben Hankinson,Patrik Allvin,31,35,9,8,17,-12,22,1.76,10.28,5.09,2.7,2.7,0.83,5.71,1.66,0.4695442670482678
Tom Willander,Tom Willander,tom-willander-van-d-elc,VAN,D,ELC,950000,14.251276813926648,1546147.3497839165,596147.3497839165,0.4870595503499242,Mark Gandler & Todd Diamond,Patrik Allvin,21,70,5,16,21,-23,28,1.06,7.62,1.97,0.2,2.93,0.55,1.77,3.94,0.4695442670482678
Ty Mueller,Ty Mueller,ty-mueller-van-c-elc,VAN,C,ELC,870000,13.49366915492225,724813.1343729866,-145186.86562701338,-0.18257933570851748,Gerry Johannson,Patrik Allvin,23,6,1,0,1,1,2,0.92,6.45,4.61,1.84,2.76,0.92,4.61,3.68,0.4695442670482678
David Kampf,David Kampf,david-kampf-van-c-std,VAN,C,STD,1100000,14.29637532353714,1617472.532139292,517472.532139292,0.3855545857685403,J.P. Barry,Patrik Allvin,31,40,2,4,6,-13,12,0.61,6.52,4.79,2.44,1.83,0.61,4.58,2.65,0.4695442670482678
Mitch Marner,Mitch Marner,mitch-marner-vgk-r-std,VGK,R,STD,12000000,15.513864991409669,5464947.0543357935,-6535052.9456642065,-0.7865522163426064,Darren Ferris,Brad Treliving,29,81,24,56,80,17,24,2.97,13.77,7.5,2.49,3.86,1.48,0.89,1.71,0.4695442670482678
Colton Sissons,Colton Sissons,colton-sissons-vgk-c-std,VGK,C,STD,2857143,14.710442169860205,2447168.42653053,-409974.5734694698,-0.15489056260274658,Murray Koontz,David Poile,32,66,6,5,11,-11,28,0.8,9.97,6.4,3.56,2.18,0.87,6.77,3.35,0.4695442670482678
Jeremy Lauzon,Jeremy Lauzon,jeremy-lauzon-vgk-d-std,VGK,D,STD,2000000,14.438708029934444,1864881.4249703467,-135118.57502965326,-0.06994970858977467,Pat Brisson,David Poile,29,68,1,12,13,-3,89,0.67,9.09,1.69,0.46,2.31,0.56,12.89,4.98,0.4695442670482678
Tomas Hertl,Tomas Hertl,tomas-hertl-vgk-c-std,VGK,C,STD,8137500,15.325928635153456,4528623.7128663855,-3608876.2871336145,-0.5860649303455059,Craig Oster,Doug Wilson,32,82,24,34,58,-17,39,2.49,17.4,13.36,8.29,2.23,0.73,4.9,1.93,0.4695442670482678
Mark Stone,Mark Stone,mark-stone-vgk-r-std,VGK,R,STD,9500000,15.598179575981545,5945704.452147751,-3554295.547852249,-0.46862278058922335,Craig Oster,George McPhee,34,60,28,45,73,26,9,3.8,12.54,9.11,6.14,3.64,1.46,1.61,2.45,0.4695442670482678
William Karlsson,William Karlsson,william-karlsson-vgk-c-std,VGK,C,STD,5900000,14.821636847428987,2734985.924606971,-3165014.075393029,-0.7688260614469602,Michael Deutsch,George McPhee,33,14,4,3,7,-1,4,1.98,13.58,5.94,3.4,3.11,0.85,0.85,3.68,0.4695442670482678
Jack Eichel,Jack Eichel,jack-eichel-vgk-c-std,VGK,C,STD,10000000,15.633582933467123,6159972.883477393,-3840027.1165226074,-0.4845127174911976,Peter Fish,Jason Botterill,29,74,27,63,90,23,18,3.4400000000000004,18.01,7.84,2.64,4.59,1.07,1.34,1.53,0.4695442670482678
Ben Hutton,Ben Hutton,ben-hutton-vgk-d-std,VGK,D,STD,975000,15.098891784527943,3608821.362180232,2633821.362180232,1.308699034547958,Andy Scott,Kelly McCrimmon,33,55,6,9,15,2,19,1.12,11.07,2.47,0.52,3.14,1.42,2.09,4.11,0.4695442670482678
Brandon Saad,Brandon Saad,brandon-saad-vgk-l-std,VGK,L,STD,2000000,14.78860012918161,2646107.1797886896,646107.1797886896,0.279942390657391,Lewis Gross,Kelly McCrimmon,33,49,3,6,9,-7,14,0.8200000000000001,13.45,8.97,4.76,2.74,1.01,1.01,1.65,0.4695442670482678
Brayden McNabb,Brayden McNabb,brayden-mcnabb-vgk-d-std,VGK,D,STD,3650000,15.183395757378733,3927037.0075099645,277037.0075099645,0.07315803182005887,Dean Grillo,Kelly McCrimmon,35,63,5,7,12,2,26,0.55,9.61,2.74,0.23,2.32,0.74,5.1,6.64,0.4695442670482678
Brett Howden,Brett Howden,brett-howden-vgk-c-std,VGK,C,STD,2500000,14.35504766945414,1715212.726137446,-784787.273862554,-0.3767536203842905,J.P. Barry,Kelly McCrimmon,28,58,12,10,22,-9,41,1.52,8.34,6.11,3.33,3.26,0.9,6.95,1.32,0.4695442670482678
Dylan Coghlan,Dylan Coghlan,dylan-coghlan-vgk-d-std,VGK,D,STD,775000,13.7763219630588,961569.3449650035,186569.34496500355,0.21570365472331687,Craig Oster,Kelly McCrimmon,28,3,0,0,0,1,2,0.0,9.3,1.33,0.0,2.66,0.0,5.31,5.31,0.4695442670482678
Ivan Barbashev,Ivan Barbashev,ivan-barbashev-vgk-l-std,VGK,L,STD,5000000,15.13710384141669,3749390.4625563524,-1250609.5374436476,-0.2878446289816843,Daniel Milstein,Kelly McCrimmon,30,82,23,38,61,20,14,2.75,10.95,7.61,4.1,4.05,0.68,6.17,1.67,0.4695442670482678
Kaedan Korczak,Kaedan Korczak,kaedan-korczak-vgk-d-std,VGK,D,STD,825000,14.427275057050746,1843681.7050414078,1018681.7050414078,0.8041363917339286,Rick Valette,Kelly McCrimmon,25,78,3,13,16,6,26,0.77,7.47,2.5,0.63,4.34,0.53,4.91,4.58,0.4695442670482678
Keegan Kolesar,Keegan Kolesar,keegan-kolesar-vgk-r-std,VGK,R,STD,2500000,14.342523165019536,1693864.5037574144,-806135.4962425856,-0.3892781248188939,Craig Oster,Kelly McCrimmon,29,82,6,11,17,-14,55,1.08,8.88,4.88,2.73,2.47,0.38,17.12,2.73,0.4695442670482678
Noah Hanifin,Noah Hanifin,noah-hanifin-vgk-d-std,VGK,D,STD,7350000,14.995975122271918,3255886.4202219537,-4094113.5797780463,-0.8142357489171008,Pat Brisson,Kelly McCrimmon,29,71,3,25,28,0,14,1.04,11.4,2.92,0.52,3.66,1.35,1.35,4.34,0.4695442670482678
Pavel Dorofeyev,Pavel Dorofeyev,pavel-dorofeyev-vgk-r-std,VGK,R,STD,1835000,15.224665649747807,4092496.159273959,2257496.159273959,0.8021106102769995,Rick Komarow,Kelly McCrimmon,25,82,37,27,64,-3,24,2.66,18.91,11.43,4.49,2.66,0.71,1.12,1.16,0.4695442670482678
Reilly Smith,Reilly Smith,reilly-smith-vgk-r-std,VGK,R,STD,2000000,15.288582464163193,4362616.12549505,2362616.12549505,0.7799247256389741,Pat Brisson,Kelly McCrimmon,35,69,16,10,26,-9,4,1.6600000000000001,10.42,6.61,2.54,3.94,0.64,1.59,0.83,0.4695442670482678
Shea Theodore,Shea Theodore,shea-theodore-vgk-d-std,VGK,D,STD,7425000,15.186297222300443,3938447.7135100225,-3486552.2864899775,-0.634066020352595,Craig Oster,Kelly McCrimmon,30,70,10,29,39,19,24,1.4700000000000002,12.09,3.42,0.53,3.38,0.86,0.08,3.27,0.4695442670482678
Nic Dowd,Nic Dowd,nic-dowd-vgk-c-std,VGK,C,STD,3000000,15.107065415652318,3638439.4154153434,638439.4154153434,0.19294256901993379,Matthew Oates,Chris Patrick,36,75,5,16,21,-4,73,1.1600000000000001,7.43,5.01,2.48,2.37,1.05,7.7,2.75,0.4695442670482678
Adam Lowry,Adam Lowry,adam-lowry-wpg-c-std,WPG,C,STD,3250000,14.83303267850859,2766331.6281552464,-483668.3718447536,-0.16113287579733004,Craig Oster,Kevin Cheveldayoff,33,70,5,16,21,-6,32,1.21,9.16,6.3,3.44,2.06,1.03,8.59,2.75,0.4695442670482678
Alex Iafallo,Alex Iafallo,alex-iafallo-wpg-l-std,WPG,L,STD,3666666,14.968446392070044,3167478.4639005647,-499187.5360994353,-0.14634696820629323,Lewis Gross,Kevin Cheveldayoff,32,79,13,16,29,3,14,1.4100000000000001,9.89,6.82,4.24,1.36,0.54,5.85,2.73,0.4695442670482678
Brad Lambert,Brad Lambert,brad-lambert-wpg-c-elc,WPG,C,ELC,886666,13.641452486623468,840248.1019077401,-46417.898092259886,-0.053771153586321674,Richard Curran,Kevin Cheveldayoff,22,25,3,3,6,-5,6,1.34,11.1,6.44,3.55,3.55,0.44,4.89,1.33,0.4695442670482678
Cole Koepke,Cole Koepke,cole-koepke-wpg-l-std,WPG,L,STD,1000000,14.33282289975669,1677513.003910825,677513.0039108249,0.517312341792417,Daniel Plante,Kevin Cheveldayoff,28,66,8,9,17,1,16,1.48,14.43,7.3,4.0,2.61,1.22,16.17,1.65,0.4695442670482678
Cole Perfetti,Cole Perfetti,cole-perfetti-wpg-c-std,WPG,C,STD,3250000,14.625071365404299,2246920.9389810823,-1003079.0610189177,-0.36909418890162193,Kurt Overhardt,Kevin Cheveldayoff,24,68,12,20,32,-9,20,1.81,15.87,9.88,4.57,3.11,1.19,3.05,1.86,0.4695442670482678
Colin Miller,Colin Miller,colin-miller-wpg-d-std,WPG,D,STD,1500000,14.455054834618963,1895616.8055985502,395616.80559855024,0.23407916854652377,Wade Arnott,Kevin Cheveldayoff,33,18,0,2,2,-8,6,0.47,14.01,2.8,0.23,3.04,0.93,6.77,3.04,0.4695442670482678
Dylan DeMelo,Dylan DeMelo,dylan-demelo-wpg-d-std,WPG,D,STD,4900000,15.050247877162963,3437475.4432958374,-1462524.5567041626,-0.3544978859178922,Brian MacDonald,Kevin Cheveldayoff,33,82,3,16,19,7,40,0.65,6.82,1.26,0.2,2.73,0.78,3.92,3.72,0.4695442670482678
Dylan Samberg,Dylan Samberg,dylan-samberg-wpg-d-std,WPG,D,STD,5750000,14.603408817760918,2198770.3225399386,-3551229.6774600614,-0.961301595012614,Pete Rutili,Kevin Cheveldayoff,27,66,1,13,14,5,14,0.5800000000000001,8.67,2.21,0.29,2.75,1.12,2.21,4.79,0.4695442670482678
Elias Salomonsson,Elias Salomonsson,elias-salomonsson-wpg-d-elc,WPG,D,ELC,815000,13.680485941082548,873694.4037915039,58694.403791503864,0.06954254885954825,Peter Wallen,Kevin Cheveldayoff,21,32,1,4,5,-6,12,0.52,11.59,3.65,0.31,3.65,0.21,5.22,2.82,0.4695442670482678
Gabriel Vilardi,Gabriel Vilardi,gabriel-vilardi-wpg-c-std,WPG,C,STD,7500000,14.981895971088816,3210367.48893813,-4289632.51106187,-0.8485176074177225,Andy Scott,Kevin Cheveldayoff,26,82,30,39,69,-12,24,2.65,11.67,9.1,5.23,2.46,0.55,0.78,1.37,0.4695442670482678
Gustav Nyquist,Gustav Nyquist,gustav-nyquist-wpg-r-std,WPG,R,STD,3250000,15.107082714086303,3638502.3552637575,388502.3552637575,0.11291715978038219,Wade Arnott,Kevin Cheveldayoff,36,51,1,11,12,-8,10,1.11,10.67,6.31,2.32,2.32,1.11,2.6,1.76,0.4695442670482678
Haydn Fleury,Haydn Fleury,haydn-fleury-wpg-d-std,WPG,D,STD,950000,14.301193686249132,1625284.9077908492,675284.9077908492,0.5369764226724083,Gerry Johannson,Kevin Cheveldayoff,29,38,2,2,4,-18,12,0.46,7.94,1.7,0.45,3.17,0.91,6.12,6.35,0.4695442670482678
Jonathan Toews,Jonathan Toews,jonathan-toews-wpg-c-std,WPG,C,STD,2000000,15.546399529734238,5645670.51999971,3645670.51999971,1.0377417912100189,Pat Brisson,Kevin Cheveldayoff,38,82,11,18,29,-20,38,1.4700000000000002,8.89,6.16,3.59,3.33,0.96,0.86,1.72,0.4695442670482678
Josh Morrissey,Josh Morrissey,josh-morrissey-wpg-d-std,WPG,D,STD,6250000,15.340299780140398,4594175.117012473,-1655824.8829875272,-0.30779224157218543,Gerry Johannson,Kevin Cheveldayoff,31,77,14,41,55,6,30,1.73,10.69,3.18,0.44,3.09,0.54,1.13,3.72,0.4695442670482678
Kyle Connor,Kyle Connor,kyle-connor-wpg-l-std,WPG,L,STD,7142857,15.61178550795548,6027154.145451194,-1115702.8545488063,-0.169837886381627,Richard Evans,Kevin Cheveldayoff,29,82,39,53,92,-2,16,3.13,16.94,9.87,3.3,2.35,0.71,1.22,0.65,0.4695442670482678
Mark Scheifele,Mark Scheifele,mark-scheifele-wpg-c-std,WPG,C,STD,8500000,15.765862201823673,7031159.610028152,-1468840.3899718476,-0.18971451963687258,Craig Oster,Kevin Cheveldayoff,33,82,36,67,103,0,43,3.5,11.16,8.27,3.64,4.39,1.05,1.09,1.6,0.4695442670482678
Morgan Barron,Morgan Barron,morgan-barron-wpg-c-std,WPG,C,STD,1850000,14.49980221381141,1982367.1399195387,132367.13991953875,0.06910601675690309,Wade Arnott,Kevin Cheveldayoff,27,65,11,12,23,5,31,1.6600000000000001,12.19,7.28,3.97,2.38,1.23,9.52,2.88,0.4695442670482678
Neal Pionk,Neal Pionk,neal-pionk-wpg-d-std,WPG,D,STD,7000000,14.609829378070717,2212933.077761957,-4787066.922238043,-1.1515913289488697,Pete Rutili,Kevin Cheveldayoff,30,51,3,9,12,1,37,0.63,11.35,2.12,0.05,2.9,0.78,5.75,3.89,0.4695442670482678
Nikita Chibrikov,Nikita Chibrikov,nikita-chibrikov-wpg-r-elc,WPG,R,ELC,875833,13.286796942956709,589362.6294944499,-286470.37050555006,-0.39613376951843726,Daniel Milstein,Kevin Cheveldayoff,23,11,0,0,0,0,14,0.0,14.24,8.31,3.56,4.75,1.19,9.5,2.97,0.4695442670482678
Nino Niederreiter,Nino Niederreiter,nino-niederreiter-wpg-r-std,WPG,R,STD,4000000,14.818420885392783,2726204.441730133,-1273795.5582698672,-0.38338403369138163,Andre Rufener,Kevin Cheveldayoff,33,61,8,11,19,-7,18,1.3599999999999999,10.72,7.14,4.14,2.93,0.64,5.0,1.43,0.4695442670482678
Ville Heinola,Ville Heinola,ville-heinola-wpg-d-std,WPG,D,STD,800000,13.60113725366706,807047.054648665,7047.054648665013,0.00877024701699547,Allain Roy,Kevin Cheveldayoff,25,5,0,0,0,0,4,0.0,12.77,4.26,0.85,2.55,0.85,5.11,2.55,0.4695442670482678
Vladislav Namestnikov,Vladislav Namestnikov,vladislav-namestnikov-wpg-c-std,WPG,C,STD,3000000,14.801575399834094,2680664.8493437567,-319335.1506562433,-0.1125474467982901,Daniel Milstein,Kevin Cheveldayoff,33,60,8,6,14,-13,28,1.02,10.82,6.9,3.48,3.34,0.73,5.52,2.69,0.4695442670482678
Alex Ovechkin,Alex Ovechkin,alex-ovechkin-wsh-l-std,WSH,L,STD,9500000,16.263367137289936,11563534.61816862,2063534.6181686204,0.19656478071916794,Stephen Screnci,Brian MacLellan,40,82,32,32,64,-5,26,2.68,22.73,10.32,4.32,2.6,0.38,5.62,0.67,0.4695442670482678
Aliaksei Protas,Aliaksei Protas,aliaksei-protas-wsh-c-l-std,WSH,"C, L",STD,3375000,14.864502125973898,2854770.8237929055,-520229.17620709445,-0.1674037563148687,Daniel Milstein,Brian MacLellan,25,76,25,27,52,20,20,2.25,13.9,7.79,3.98,3.72,1.13,1.43,1.82,0.4695442670482678
Brandon Duhaime,Brandon Duhaime,brandon-duhaime-wsh-l-r-std,WSH,"L, R",STD,1850000,14.484918162538305,1953079.982220774,103079.98222077405,0.054221965483797874,Richard Evans,Brian MacLellan,29,82,4,5,9,-2,78,0.5900000000000001,9.59,5.02,3.17,1.92,0.46,10.51,3.77,0.4695442670482678
Connor McMichael,Connor McMichael,connor-mcmichael-wsh-c-l-std,WSH,"C, L",STD,2100000,14.776930852709889,2615408.487654614,515408.4876546138,0.2194829500162374,David Gagner,Brian MacLellan,25,78,14,32,46,8,30,2.1,11.37,7.1,3.96,2.55,1.32,2.05,2.05,0.4695442670482678
Dylan Strome,Dylan Strome,dylan-strome-wsh-c-std,WSH,C,STD,5000000,15.222922899569367,4085370.172073425,-914629.8279265752,-0.20202557082900796,Patrick Morris,Brian MacLellan,29,80,19,39,58,2,46,2.41,10.81,6.57,3.28,3.12,0.79,0.46,2.2,0.4695442670482678
Ethen Frank,Ethen Frank,ethen-frank-wsh-c-r-std,WSH,"C, R",STD,775000,14.719549523865936,2469557.4533465747,1694557.4533465747,1.158931215530453,Matt Federico,Brian MacLellan,28,62,12,12,24,8,18,1.9,13.13,9.65,5.93,2.29,0.63,4.19,3.48,0.4695442670482678
Ivan Miroshnichenko,Ivan Miroshnichenko,ivan-miroshnichenko-wsh-l-elc,WSH,L,ELC,950000,13.729215167470763,917323.2226359978,-32676.77736400219,-0.035002096105960945,Mark Gandler & Todd Diamond,Brian MacLellan,22,13,2,1,3,1,2,1.44,15.32,7.66,2.39,2.39,0.0,9.1,2.87,0.4695442670482678
Martin Fehervary,Martin Fehervary,martin-fehervary-wsh-d-std,WSH,D,STD,2675000,14.739909158718111,2520352.0666520214,-154647.93334797863,-0.05955077959413302,Claude Lemieux,Brian MacLellan,26,81,5,22,27,15,39,1.04,6.45,2.23,0.46,2.07,0.61,4.23,6.68,0.4695442670482678
Matt Roy,Matt Roy,matt-roy-wsh-d-std,WSH,D,STD,5750000,14.967792665977413,3165408.4772567246,-2584591.5227432754,-0.5969177467961195,Richard Evans,Brian MacLellan,31,79,2,17,19,18,12,0.7,7.85,1.95,0.44,2.54,0.44,4.27,5.38,0.4695442670482678
